paperID,studyID,cond,effType,measure,comparison,indSamp,pubStat,studySample,domain,typeCoOcc,numCoOcc,supralim,typeRelational,sourceRelational,coOccRelOrder,depend,expImpOrder,impMeasure,eval,withinBetween,effSource,effOrig,effFinal,N1,N2,N,effFinalG,varD,J,varG
Krishna_2014u,1,Prevention Focus/Delay,impDC,Implicit,DC,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(40) = -1.05, p = 0.300, d = -0.16",-0.16,41,NA,41,-0.156903226,0.024702439,0.98125,0.023784782
Krishna_2014u,1,Prevention Focus/No Delay,expAB,Explicit,AB,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(37) = 10.36, p < .001, d = 1.68",1.68,38,NA,38,1.644755245,0.063452632,0.97972973,0.060906299
Krishna_2014u,1,Prevention Focus/No Delay,expAC,Explicit,AC,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(37) = 8.66, p < .001, d = 1.41",1.41,38,NA,38,1.38041958,0.052475,0.97972973,0.050369196
Krishna_2014u,1,Prevention Focus/No Delay,expDB,Explicit,DB,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(37) = 5.80, p < .001, d = 0.94",0.94,38,NA,38,0.92027972,0.037942105,0.97972973,0.036419502
Krishna_2014u,1,Prevention Focus/No Delay,expDC,Explicit,DC,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(37) = 3.76, p < .001, d = 0.61",0.61,38,NA,38,0.597202797,0.031211842,0.97972973,0.029959322
Krishna_2014u,1,Prevention Focus/No Delay,impAB,Implicit,AB,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(37) = 2.12, p = .041, d = 0.34",0.34,38,NA,38,0.332867133,0.027836842,0.97972973,0.026719759
Krishna_2014u,1,Prevention Focus/No Delay,impAC,Implicit,AC,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(37) = 2.31, p = .027, d = 0.37",0.37,38,NA,38,0.362237762,0.028117105,0.97972973,0.026988775
Krishna_2014u,1,Prevention Focus/No Delay,impDB,Implicit,DB,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(37) = 1.24, p = .224, d = 0.20",0.2,38,NA,38,0.195804196,0.026842105,0.97972973,0.025764941
Krishna_2014u,1,Prevention Focus/No Delay,impDC,Implicit,DC,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(37) = 0.85, p = .403, d = 0.14",0.14,38,NA,38,0.137062937,0.026573684,0.97972973,0.025507291
Krishna_2014u,1,Promotion Focus/Delay,expAB,Explicit,AB,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(33) = 8.51, p < .001, d = 1.46",1.46,34,NA,34,1.425511811,0.060758824,0.977272727,0.058028443
Krishna_2014u,1,Promotion Focus/Delay,expAC,Explicit,AC,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(33) = 6.02, p < .001, d = 1.03",1.03,34,NA,34,1.005669291,0.045013235,0.977272727,0.04299043
Krishna_2014u,1,Promotion Focus/Delay,expDB,Explicit,DB,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(33) = 5.75, p < .001, d = 0.99",0.99,34,NA,34,0.966614173,0.043825,0.977272727,0.041855591
Krishna_2014u,1,Promotion Focus/Delay,expDC,Explicit,DC,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(33) = 4.31, p < .001, d = 0.74",0.74,34,NA,34,0.722519685,0.037464706,0.977272727,0.035781116
Krishna_2014u,1,Promotion Focus/Delay,impAB,Implicit,AB,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(33) = 2.40, p = .022, d = 0.41",0.41,34,NA,34,0.400314961,0.031883824,0.977272727,0.030451028
Krishna_2014u,1,Promotion Focus/Delay,impAC,Implicit,AC,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(33) = -1.03, p = .310, d = -0.18",-0.18,34,NA,34,-0.175748031,0.029888235,0.977272727,0.028545117
Krishna_2014u,1,Promotion Focus/Delay,impDB,Implicit,DB,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(33) = 1.81, p = .079, d = 0.31",0.31,34,NA,34,0.302677165,0.030825,0.977272727,0.029439786
Krishna_2014u,1,Promotion Focus/Delay,impDC,Implicit,DC,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational second",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(33) = -2.13, p = .040, d = -0.37",-0.37,34,NA,34,-0.361259843,0.031425,0.977272727,0.030012823
Krishna_2014u,1,Promotion Focus/No Delay,expAB,Explicit,AB,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(36) = 12.08, p < .001, d = 1.99",1.99,37,NA,37,1.94705036,0.080541892,0.979166667,0.077220937
Krishna_2014u,1,Promotion Focus/No Delay,expAC,Explicit,AC,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(36) = 6.33, p < .001, d = 1.04",1.04,37,NA,37,1.017553957,0.041643243,0.979166667,0.039926182
Krishna_2014u,1,Promotion Focus/No Delay,expDB,Explicit,DB,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(36) = 6.53, p < .001, d = 1.07",1.07,37,NA,37,1.046906475,0.042498649,0.979166667,0.040746317
Krishna_2014u,1,Promotion Focus/No Delay,expDC,Explicit,DC,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(36) = 3.25, p = .002, d = 0.53",0.53,37,NA,37,0.518561151,0.030822973,0.979166667,0.02955206
Krishna_2014u,1,Promotion Focus/No Delay,impAB,Implicit,AB,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(36) = 1.00, p = .326, d = 0.16",0.16,37,NA,37,0.156546763,0.027372973,0.979166667,0.026244313
Krishna_2014u,1,Promotion Focus/No Delay,impAC,Implicit,AC,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(36) = 0.89, p = .380, d = 0.15",0.15,37,NA,37,0.14676259,0.027331081,0.979166667,0.026204148
Krishna_2014u,1,Promotion Focus/No Delay,impDB,Implicit,DB,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(36) = 1.57, p = .126, d = 0.26",0.26,37,NA,37,0.254388489,0.027940541,0.979166667,0.026788478
Krishna_2014u,1,Promotion Focus/No Delay,impDC,Implicit,DC,NA,Unpublished,Students,Novel individuals,Statements,NR,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Evaluative Priming Task,Evaluative,Within,Effect size,"t(36) = 1.23, p = .228, d = 0.20",0.2,37,NA,37,0.195683453,0.027567568,0.979166667,0.026430884
Moran_2015u,1,NA,expAB,Explicit,AB,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(97) = 10.65, p < .001, d = 1.57",1.57,98,NA,98,1.55770235,0.022780102,0.992268041,0.022429194
Moran_2015u,1,NA,expAC,Explicit,AC,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(97) = 5.39, p < .001, d = 0.74",0.74,98,NA,98,0.734203655,0.012997959,0.992268041,0.012797737
Moran_2015u,1,NA,expDB,Explicit,DB,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(97) = 7.89, p < .001, d = 1.05",1.05,98,NA,98,1.041775457,0.015829082,0.992268041,0.015585248
Moran_2015u,1,NA,expDC,Explicit,DC,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(97) = 1.41, p = .161, d = 0.2",0.2,98,NA,98,0.19843342,0.010408163,0.992268041,0.010247835
Moran_2015u,1,NA,impAB,Implicit,AB,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(97) = 2.71, p = .008, d = 0.27",0.27,98,NA,98,0.267885117,0.01057602,0.992268041,0.010413106
Moran_2015u,1,NA,impDC,Implicit,DC,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(97) = -0.32, p = .75, d = -0.03",-0.03,98,NA,98,-0.029765013,0.010208673,0.992268041,0.010051418
Moran_2015u,2,NA,expAB,Explicit,AB,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,t statistic (author),"t(121) = 14.21, p < .001, d = 2",1.29,122,NA,122,1.281920668,0.015016803,0.993801653,0.014831221
Moran_2015u,2,NA,expAC,Explicit,AC,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(121) = 10.06, p < .001, d = 1.11",1.11,122,NA,122,1.103048017,0.013246311,0.993801653,0.01308261
Moran_2015u,2,NA,expDB,Explicit,DB,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(121) = 9.49, p < .001, d = 1.2",1.2,122,NA,122,1.192484342,0.014098361,0.993801653,0.013924129
Moran_2015u,2,NA,expDC,Explicit,DC,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(121) = 2.68, p = .008, d = 0.33",0.33,122,NA,122,0.327933194,0.008643033,0.993801653,0.00853622
Moran_2015u,2,NA,impAB,Implicit,AB,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(42) = 2.17, p = .035, d = 0.33",0.33,43,NA,43,0.32392638,0.024522093,0.982142857,0.023654124
Moran_2015u,2,NA,impAC,Implicit,AC,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(40) = 1.36, p = .182, d = 0.21",0.21,41,NA,41,0.205935484,0.024928049,0.98125,0.024002011
Moran_2015u,2,NA,impDB,Implicit,DB,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(40) = -1.25, p = .220, d = -0.19",-0.19,41,NA,41,-0.186322581,0.024830488,0.98125,0.023908074
Moran_2015u,2,NA,impDC,Implicit,DC,NA,Unpublished,Students,Other,Sounds,NR,1,Causal information,Language + Observation,"Relational first, co-occurrence immediately after",Relational modifies co-occurrence,Explicit first,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(42) = -0.62, p = .541, d = -0.1",-0.1,43,NA,43,-0.098159509,0.023372093,0.982142857,0.022544828
Moran_2015u,3,High Cognitive Load,expAB,Explicit,AB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(400) = 12.32, p < .001, d = 0.97",0.97,401,NA,401,0.968175549,0.003666958,0.998125,0.003653219
Moran_2015u,3,High Cognitive Load,expAC,Explicit,AC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(400) = 14.04, p < .001, d = 1.06",1.06,401,NA,401,1.05800627,0.003894763,0.998125,0.003880171
Moran_2015u,3,High Cognitive Load,expDB,Explicit,DB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(400) = 9.43, p < .001, d = 0.71",0.71,401,NA,401,0.708664577,0.003122319,0.998125,0.003110621
Moran_2015u,3,High Cognitive Load,expDC,Explicit,DC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(400) = 10.86, p < .001, d = 0.79",0.79,401,NA,401,0.788514107,0.003271945,0.998125,0.003259687
Moran_2015u,3,High Cognitive Load,impAB,Implicit,AB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(400) = 5.73, p < .001, d = 0.28",0.28,401,NA,401,0.279473354,0.002591521,0.998125,0.002581812
Moran_2015u,3,High Cognitive Load,impAC,Implicit,AC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(400) = 6.04, p < .001, d = 0.32",0.32,401,NA,401,0.319398119,0.002621446,0.998125,0.002611625
Moran_2015u,3,High Cognitive Load,impDB,Implicit,DB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(400) = 4.23, p < .001, d = 0.22",0.22,401,NA,401,0.219586207,0.002554115,0.998125,0.002544546
Moran_2015u,3,High Cognitive Load,impDC,Implicit,DC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(400) = 5.15, p < .001, d = 0.26",0.26,401,NA,401,0.259510972,0.002578055,0.998125,0.002568396
Moran_2015u,3,Low Cognitive Load,expAB,Explicit,AB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(408) = 13.99, p < .001, d = 1.05",1.05,409,NA,409,1.048063921,0.003792787,0.998161765,0.003778856
Moran_2015u,3,Low Cognitive Load,expAC,Explicit,AC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(408) = 12.75, p < .001, d = 0.96",0.96,409,NA,409,0.958229871,0.003571638,0.998161765,0.003558519
Moran_2015u,3,Low Cognitive Load,expDB,Explicit,DB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(408) = 9.92, p < .001, d = 0.71",0.71,409,NA,409,0.708690842,0.003061247,0.998161765,0.003050003
Moran_2015u,3,Low Cognitive Load,expDC,Explicit,DC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(408) = 8.77, p < .001, d = 0.61",0.61,409,NA,409,0.60887523,0.002899878,0.998161765,0.002889226
Moran_2015u,3,Low Cognitive Load,impAB,Implicit,AB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(408) = 4.5, p < .001, d = 0.22",0.22,409,NA,409,0.219594345,0.002504156,0.998161765,0.002494958
Moran_2015u,3,Low Cognitive Load,impAC,Implicit,AC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(408) = 4.72, p < .001, d = 0.26",0.26,409,NA,409,0.25952059,0.002527628,0.998161765,0.002518344
Moran_2015u,3,Low Cognitive Load,impDB,Implicit,DB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(408) = 3.36, p < .001, d = 0.18",0.18,409,NA,409,0.179668101,0.002484597,0.998161765,0.00247547
Moran_2015u,3,Low Cognitive Load,impDC,Implicit,DC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Explicit first,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(408) = 4.9, p < .001, d = 0.22",0.22,409,NA,409,0.219594345,0.002504156,0.998161765,0.002494958
Moran_2015u,4,AMP,expAB,Explicit,AB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(138) = 10.86, p < .001, d = 1.55",1.55,139,NA,139,1.541499086,0.015836331,0.994565217,0.015664665
Moran_2015u,4,AMP,expAC,Explicit,AC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(138) = 11.83, p < .001, d = 1.68",1.68,139,NA,139,1.670786106,0.017346763,0.994565217,0.017158723
Moran_2015u,4,AMP,expDB,Explicit,DB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(138) = 8.38, p < .001, d = 1.18",1.18,139,NA,139,1.173528336,0.012202878,0.994565217,0.012070598
Moran_2015u,4,AMP,expDC,Explicit,DC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(138) = 9.17, p < .001, d = 1.27",1.27,139,NA,139,1.263034735,0.012996043,0.994565217,0.012855166
Moran_2015u,4,AMP,impAB,Implicit,AB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(138) = 1.98, p = .051, d = 0.2",0.2,139,NA,139,0.198903108,0.007338129,0.994565217,0.007258584
Moran_2015u,4,AMP,impAC,Implicit,AC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(138) = 2.55, p = .012, d = 0.26",0.26,139,NA,139,0.25857404,0.00743741,0.994565217,0.007356788
Moran_2015u,4,AMP,impDB,Implicit,DB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(138) = 1.93, p = .055, d = 0.2",0.2,139,NA,139,0.198903108,0.007338129,0.994565217,0.007258584
Moran_2015u,4,AMP,impDC,Implicit,DC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Affect Misattribution Procedure,Evaluative,Within,Effect size (author),"t(138) = 2.81, p = .006, d = 0.26",0.26,139,NA,139,0.25857404,0.00743741,0.994565217,0.007356788
Moran_2015u,4,SPF,expAB,Explicit,AB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(145) = 12.44, p < .001, d = 1.66",1.66,146,NA,146,1.65133913,0.016286301,0.994827586,0.016118258
Moran_2015u,4,SPF,expAC,Explicit,AC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(145) = 12.75, p < .001, d = 1.76",1.76,146,NA,146,1.750817391,0.017457534,0.994827586,0.017277406
Moran_2015u,4,SPF,expDB,Explicit,DB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(145) = 8.04, p < .001, d = 1.05",1.05,146,NA,146,1.044521739,0.010625,0.994827586,0.01051537
Moran_2015u,4,SPF,expDC,Explicit,DC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(145) = 8.55, p < .001, d = 1.09",1.09,146,NA,146,1.084313043,0.010918151,0.994827586,0.010805496
Moran_2015u,4,SPF,impAB,Implicit,AB,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(55) = 3.54, p < .001, d = 0.47",0.47,56,NA,56,0.46344186,0.019829464,0.986363636,0.019292348
Moran_2015u,4,SPF,impDC,Implicit,DC,NA,Unpublished,Nonstudents,Novel individuals,Images,NR,1,Causal information,Language,Simultaneous,Relational modifies co-occurrence,Counterbalanced,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(89) = 0.77, p = .445, d = 0.08",0.08,90,NA,90,0.079316239,0.011146667,0.991573034,0.010959593
Moran_2016u,4,Co-Occurrence Focus,expAB,Explicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,48,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(89) = 21.53, p < .001, d = 3.87",3.87,90,NA,90,3.836923077,0.094316111,0.991573034,0.092733211
Moran_2016u,4,Co-Occurrence Focus,expAC,Explicit,AC,NA,Published,Nonstudents,Novel individuals,Statements,48,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(89) = 17.86, p < .001, d = 2.73",2.73,90,NA,90,2.706666667,0.052516111,0.991573034,0.051634737
Moran_2016u,4,Co-Occurrence Focus,expDB,Explicit,DB,NA,Published,Nonstudents,Novel individuals,Statements,48,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(89) = 15.02, p < .001, d = 2.22",2.22,90,NA,90,2.201025641,0.038491111,0.991573034,0.037845118
Moran_2016u,4,Co-Occurrence Focus,expDC,Explicit,DC,NA,Published,Nonstudents,Novel individuals,Statements,48,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(89) = 7.98, p < .001, d = 1.44",1.44,90,NA,90,1.427692308,0.022631111,0.991573034,0.022251295
Moran_2016u,4,Co-Occurrence Focus,impAB,Implicit,AB,NA,Published,Nonstudents,Novel individuals,Statements,48,1,Validity information,Language,"Co-occurrence first, relational immediately after",Relational modifies co-occurrence,Counterbalanced,Sorting Paired Features Task,Evaluative,Within,Effect size (author),"t(49) = 3.65, p < .001, d = 0.52",0.52,50,NA,50,0.511832461,0.022704,0.984693878,0.022014299
